IDIndikator;Indikator;IDTer;nTer;God+Mes;nVrTacka;Vrednost;IDStatusPodatka;nStatusPodatka;IDStatusPoverljivosti;nStatusPoverljivosti;IDJedinicaMere;nJedinicaMere
2403040103IND02;Average gross earnings;79057;Grad Vranje;202412;2024/december;112567;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202501;2025/january;116279;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202502;2025/february;111905;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202503;2025/march;116197;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202504;2025/april;117886;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202505;2025/may;117419;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202506;2025/june;117062;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202507;2025/july;118627;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202508;2025/august;115366;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202509;2025/september;119783;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202510;2025/october;123793;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79057;Grad Vranje;202511;2025/november;121369;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202412;2024/december;112657;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202501;2025/january;116667;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202502;2025/february;112308;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202503;2025/march;116620;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202504;2025/april;118250;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202505;2025/may;117711;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202506;2025/june;117406;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202507;2025/july;118939;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202508;2025/august;115684;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202509;2025/september;120139;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202510;2025/october;124109;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70432;"Vranje ";202511;2025/november;121660;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202412;2024/december;109103;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202501;2025/january;100921;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202502;2025/february;96119;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202503;2025/march;99735;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202504;2025/april;103666;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202505;2025/may;106169;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202506;2025/june;103670;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202507;2025/july;106557;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202508;2025/august;102973;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202509;2025/september;106131;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202510;2025/october;111664;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71358;Vranjska Banja;202511;2025/november;110491;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202412;2024/december;92684;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202501;2025/january;101396;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202502;2025/february;97564;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202503;2025/march;99788;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202504;2025/april;102980;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202505;2025/may;101704;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202506;2025/june;101016;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202507;2025/july;102232;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202508;2025/august;99828;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202509;2025/september;102669;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202510;2025/october;105839;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70963;Preševo;202511;2025/november;103496;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202412;2024/december;110740;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202501;2025/january;116873;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202502;2025/february;111650;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202503;2025/march;114321;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202504;2025/april;118303;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202505;2025/may;117048;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202506;2025/june;116084;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202507;2025/july;117042;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202508;2025/august;115071;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202509;2025/september;120454;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202510;2025/october;120970;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71137;Surdulica;202511;2025/november;120131;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202412;2024/december;106608;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202501;2025/january;113287;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202502;2025/february;107159;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202503;2025/march;108422;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202504;2025/april;112088;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202505;2025/may;111643;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202506;2025/june;108312;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202507;2025/july;111911;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202508;2025/august;105302;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202509;2025/september;110318;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202510;2025/october;115575;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71161;Trgovište;202511;2025/november;115427;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202412;2024/december;110428;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202501;2025/january;116835;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202502;2025/february;111962;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202503;2025/march;114461;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202504;2025/april;117389;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202505;2025/may;120662;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202506;2025/june;114326;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202507;2025/july;118562;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202508;2025/august;114061;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202509;2025/september;120235;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202510;2025/october;123621;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS229;Toplička oblast;202511;2025/november;125150;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202412;2024/december;104383;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202501;2025/january;107201;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202502;2025/february;102344;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202503;2025/march;105207;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202504;2025/april;108511;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202505;2025/may;107799;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202506;2025/june;106998;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202507;2025/july;109875;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202508;2025/august;106064;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202509;2025/september;111797;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202510;2025/october;114252;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70262;Blace;202511;2025/november;110647;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202412;2024/december;103367;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202501;2025/january;110709;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202502;2025/february;105204;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202503;2025/march;106422;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202504;2025/april;109775;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202505;2025/may;109365;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202506;2025/june;107781;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202507;2025/july;111987;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202508;2025/august;105753;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202509;2025/september;113161;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70548;Žitorađa;202510;2025/october;117790;A;Normal value;F;Free (free for publication);RSD;RSD
